State,Month,<2.5kw,2.5kw-4.5kw,4.5kw-6.5kw,6.5kw-9.5kw,9.5kw-14kw,14kw-25kw,25kw-50kw,50kw-100kw,100kw-5MW,5MW-30MW,30+MW
NSW&ACT,2016-09,329975,316497,238467,41838,90861,40787,42960,61449,27032,33306,211000
NSW&ACT,2016-10,330693,319280,243789,42543,92093,41588,43852,63510,27232,33306,211000
NSW&ACT,2016-11,331476,323190,250698,43472,93533,42590,44741,64771,29562,33306,211000
NSW&ACT,2016-12,332237,326905,258139,44505,95478,43985,46847,68359,29562,57294,211000
NSW&ACT,2017-01,332908,329493,263439,45214,96368,44447,47187,69044,30487,57294,211000
NSW&ACT,2017-02,334128,332989,270240,46152,97838,45415,48287,69881,30787,57294,211000
NSW&ACT,2017-03,335451,336655,277569,47202,99501,46210,49887,72044,31514,57294,211000
NSW&ACT,2017-04,336320,339676,284117,48237,100881,46858,50860,73488,31744,57294,211000
NSW&ACT,2017-05,337165,343493,292509,49720,102894,48226,51849,76648,36714,57294,211000
NSW&ACT,2017-06,337932,346829,300570,51288,104841,49603,53593,79740,38583,57294,211000
NSW&ACT,2017-07,338701,350365,310519,52838,106802,50822,54752,83632,39478,57294,211000
NSW&ACT,2017-08,339605,354137,321034,54861,109056,52033,56203,85655,39608,57294,211000
NSW&ACT,2017-09,340347,357576,331184,57171,111545,53593,57186,87252,40159,57294,211000
NSW&ACT,2017-10,341015,361031,343353,59862,114095,54745,58282,91162,40439,57294,211000
NSW&ACT,2017-11,341757,365109,357205,63059,117829,56718,60181,94074,43093,57294,211000
NSW&ACT,2017-12,342423,368684,369391,66493,121861,58965,62528,100902,43442,57294,276923
NSW&ACT,2018-01,343025,371727,379952,69254,124000,60067,63413,102445,45321,57294,311865
NSW&ACT,2018-02,343587,375415,392900,72804,127079,61416,64795,104988,47091,57294,311865
NSW&ACT,2018-03,344273,379510,406998,76690,131013,63190,66141,108431,48426,57294,311865
NSW&ACT,2018-04,344927,383057,419838,81014,134585,64965,67792,112108,53031,68180,311865
NSW&ACT,2018-05,345674,387081,434451,86874,139169,67243,70773,116377,56362,86151,367737
NSW&ACT,2018-06,346136,390183,446142,92784,143204,69459,72926,120199,59776,86151,367737
NSW&ACT,2018-07,346680,393334,459399,101046,148057,71783,75319,124663,64642,86151,367737
NSW&ACT,2018-08,347233,396844,472548,111494,153000,74404,77074,129007,66826,86151,367737
NSW&ACT,2018-09,347665,399629,483824,122008,157605,76605,79023,132573,68173,111323,556417
NSW&ACT,2018-10,348040,402751,495528,133083,162616,78725,81617,136709,70248,111323,556417
NSW&ACT,2018-11,348560,406078,508779,146529,168168,81276,83932,143099,71029,111323,556417
NSW&ACT,2018-12,348916,408908,519866,160933,175027,84778,86828,153153,71853,111323,556417
NSW&ACT,2019-01,349188,410964,528405,172942,178407,86116,88027,155427,73005,111323,556417
NSW&ACT,2019-02,349550,413622,539917,188009,183759,88091,89885,159412,74784,111323,556417
NSW&ACT,2019-03,349905,416269,550839,203957,189686,90521,92350,162799,77766,111323,556417
NSW&ACT,2019-04,350209,419248,560712,218233,195375,92275,94262,166038,79013,111323,667321
NSW&ACT,2019-05,350786,422674,571854,236303,203178,95393,96374,169846,80491,111323,667321
NSW&ACT,2019-06,351385,425342,580974,252890,209497,98321,98803,175722,83467,111323,667321
NSW&ACT,2019-07,351903,428360,592078,273688,217400,100954,101317,181483,89185,111323,667321
NSW&ACT,2019-08,352442,431608,601967,294383,224664,103305,103857,185505,96415,120309,885465
NSW&ACT,2019-09,352906,434664,612608,316605,233029,105841,106741,189608,98966,120309,885465
NSW&ACT,2019-10,353359,437973,623321,342463,243440,108599,109392,195705,100139,120309,1140851
NSW&ACT,2019-11,353769,442288,633904,372712,254939,111855,112845,201729,103830,125320,1272698
NSW&ACT,2019-12,354119,445443,643478,403273,268387,116495,117393,213209,107662,125320,1911525
NSW&ACT,2020-01,354475,447947,650842,427029,276462,118369,118601,215169,109328,125320,1911525
NSW&ACT,2020-02,354776,451332,659257,456319,287254,120694,120729,218638,119531,125320,1911525
NSW&ACT,2020-03,355198,455050,669258,489057,300046,123657,122671,224457,123152,125320,2033065
NSW&ACT,2020-04,355667,458063,677207,517421,312835,126615,125092,228552,133930,125320,2033065
NSW&ACT,2020-05,356076,462361,685399,547564,327784,129635,127446,234357,136009,125320,2033065
NSW&ACT,2020-06,356484,466262,693630,581183,344118,133166,131271,241729,138253,125320,2122182
NSW&ACT,2020-07,356876,469270,702950,617788,362554,136988,135012,248867,142571,125320,2122182
NSW&ACT,2020-08,357243,471816,711354,656212,381342,140497,138301,252989,147146,125320,2122182
NSW&ACT,2020-09,357642,474690,719960,697873,403717,145053,141428,258793,151512,132040,2122182
NSW&ACT,2020-10,358026,477556,727595,737513,425589,149444,144937,264008,154103,132040,2161238
NSW&ACT,2020-11,358401,480289,736281,782268,454212,154775,149853,268788,155556,132040,2361258
NSW&ACT,2020-12,358739,482528,743361,822520,484930,162447,156202,278758,161778,132040,2422695
NSW&ACT,2021-01,358913,484296,748590,854239,504672,164908,157880,280030,165206,132040,2422695
NSW&ACT,2021-02,359115,486956,755485,893968,530734,168273,159872,281889,166928,132040,2462113
NSW&ACT,2021-03,359253,488979,759779,920863,549437,171348,161551,282483,167459,132040,2462113
QLD,2007-01,7,3,0,0,0,0,0,0,0,0,0
QLD,2007-02,19,6,0,0,0,0,0,0,0,0,0
QLD,2007-03,25,9,0,0,0,0,0,0,0,0,0
QLD,2007-04,37,9,0,0,0,0,0,0,0,0,0
QLD,2007-05,38,9,0,0,0,0,0,0,0,0,0
QLD,2007-06,42,26,5,0,0,0,0,0,0,0,0
QLD,2007-07,78,40,10,0,0,0,0,0,0,0,0
QLD,2007-08,115,46,10,0,0,0,0,0,0,0,0
QLD,2007-09,195,56,10,0,0,0,0,0,0,0,0
QLD,2007-10,300,75,26,0,0,20,0,0,0,0,0
QLD,2007-11,381,95,42,0,0,20,0,0,0,0,0
QLD,2007-12,480,113,59,17,12,20,0,0,0,0,0
QLD,2008-01,549,136,64,17,12,20,0,0,0,0,0
QLD,2008-02,641,161,69,17,12,20,0,0,0,0,0
QLD,2008-03,731,184,74,17,12,20,0,0,0,0,0
QLD,2008-04,897,228,94,17,12,20,0,0,0,0,0
QLD,2008-05,1085,273,100,25,23,20,0,0,0,0,0
QLD,2008-06,1317,320,100,25,34,20,0,0,0,0,0
QLD,2008-07,1542,361,137,34,44,20,0,0,0,0,0
QLD,2008-08,1769,404,149,42,44,20,0,0,0,0,0
QLD,2008-09,2109,432,149,65,44,20,0,0,0,0,0
QLD,2008-10,2648,530,176,65,44,20,0,0,0,0,0
QLD,2008-11,3147,610,188,65,44,20,0,0,0,0,0
QLD,2008-12,3720,723,204,74,56,40,0,0,0,0,0
QLD,2009-01,4279,805,230,82,56,40,0,0,0,0,0
QLD,2009-02,5057,875,252,82,56,40,0,0,0,0,0
QLD,2009-03,6148,1005,278,91,56,40,0,0,0,0,0
QLD,2009-04,7155,1106,303,91,56,40,0,0,0,0,0
QLD,2009-05,8275,1217,325,116,66,54,26,0,0,0,0
QLD,2009-06,9978,1321,341,116,76,72,26,0,0,0,0
QLD,2009-07,11974,1496,375,116,76,72,26,0,0,0,0
QLD,2009-08,13675,1790,433,125,106,72,60,0,0,0,0
QLD,2009-09,15549,2164,459,151,196,72,118,0,0,0,0
QLD,2009-10,18096,2577,513,174,206,107,118,0,0,0,0
QLD,2009-11,21322,3247,578,174,242,130,118,0,0,0,0
QLD,2009-12,23966,3901,690,197,254,130,118,0,0,0,0
QLD,2010-01,26517,4317,787,221,288,130,118,0,0,0,0
QLD,2010-02,29570,5088,876,277,332,154,118,0,0,0,0
QLD,2010-03,33343,6266,1049,335,387,202,181,0,0,0,0
QLD,2010-04,37282,7222,1263,388,427,303,181,0,0,0,0
QLD,2010-05,42034,8471,1459,441,507,333,210,0,0,0,0
QLD,2010-06,48036,9873,1801,495,652,333,339,0,0,0,0
QLD,2010-07,53718,11778,2179,591,785,381,488,0,0,0,0
QLD,2010-08,59957,13975,2605,696,880,411,649,55,0,0,0
QLD,2010-09,66014,16112,3153,843,1042,497,807,108,0,0,0
QLD,2010-10,72754,18496,3686,971,1172,549,905,178,0,0,0
QLD,2010-11,81084,21675,4419,1066,1320,789,1113,685,0,0,0
QLD,2010-12,87031,24320,4920,1192,1476,861,1204,685,0,0,0
QLD,2011-01,92847,27602,5831,1376,1720,861,1263,738,0,0,0
QLD,2011-02,101100,31645,6682,1517,1805,926,1327,812,0,0,0
QLD,2011-03,112262,36955,7914,1649,2126,961,1461,812,0,0,0
QLD,2011-04,122873,42534,9168,1785,2405,1116,1551,812,0,0,0
QLD,2011-05,140422,53120,12084,2200,2912,1329,2015,953,0,0,0
QLD,2011-06,163571,70683,17596,3007,4003,1832,2774,953,0,0,0
QLD,2011-07,171036,76130,19221,3220,4390,2066,3165,1008,0,0,0
QLD,2011-08,176616,81167,21001,3394,4695,2234,3618,1008,0,0,0
QLD,2011-09,181144,86353,22868,3545,4902,2433,4533,1064,0,0,0
QLD,2011-10,185659,91077,25068,3640,5138,2566,4958,1064,0,0,0
QLD,2011-11,190684,96761,28031,3728,5279,2671,5561,1064,0,0,0
QLD,2011-12,194698,101972,31255,3865,5398,2816,5972,1064,0,0,0
QLD,2012-01,198538,106732,34394,3911,5605,2862,6243,1144,0,0,0
QLD,2012-02,204958,114405,39653,3990,5732,2941,6851,1211,1800,0,0
QLD,2012-03,212043,123716,47087,4082,5989,3080,7357,1211,2016,0,0
QLD,2012-04,219573,134496,57109,4215,6191,3280,7839,1271,2016,0,0
QLD,2012-05,230396,152269,74206,4568,6480,3456,8735,1361,2016,0,0
QLD,2012-06,242601,176918,102512,5267,6985,3655,9116,1361,2364,0,0
QLD,2012-07,249313,189569,115915,5443,7190,3779,9483,1361,2364,0,0
QLD,2012-08,256947,205967,134676,5675,7457,3895,9849,1361,2364,0,0
QLD,2012-09,263335,219515,151584,5862,7737,4124,10148,1361,2364,0,0
QLD,2012-10,269308,231097,167220,6057,7932,4316,10522,1412,2629,0,0
QLD,2012-11,274582,241205,181975,6342,8147,4440,10767,1412,2935,0,0
QLD,2012-12,279079,252112,201685,6809,8536,4630,11401,1412,2935,0,0
QLD,2013-01,281746,257773,210209,6943,8692,4837,11626,1465,2935,0,0
QLD,2013-02,284055,262592,219355,7200,8902,5031,11762,1643,2935,0,0
QLD,2013-03,286694,268514,231446,7465,9135,5215,11978,1643,3177,0,0
QLD,2013-04,289587,275356,246191,7712,9474,5399,12301,1823,3177,0,0
QLD,2013-05,292920,284022,269375,8070,9920,5810,12888,1878,3177,0,0
QLD,2013-06,297015,296312,302588,8674,10597,6533,14224,2152,3177,0,0
QLD,2013-07,300208,302492,313324,8827,11081,6919,14499,2152,3580,0,0
QLD,2013-08,302440,306725,320967,9051,11454,7190,14750,2251,3580,0,0
QLD,2013-09,304129,310511,328602,9242,11778,7586,15318,2410,3580,0,0
QLD,2013-10,305865,314508,336909,9415,12038,7880,15851,2489,3780,0,0
QLD,2013-11,307695,318438,345824,9660,12228,8181,16228,2648,4044,0,0
QLD,2013-12,308979,321581,353730,9911,12570,8577,16666,2748,4144,0,0
QLD,2014-01,310448,325343,362782,10107,12856,8781,17039,2981,4244,0,0
QLD,2014-02,312136,330129,374558,10576,13096,9088,17435,3141,4344,0,0
QLD,2014-03,313637,335310,387202,10991,13447,9703,17876,3675,4344,0,0
QLD,2014-04,315011,340253,400227,11544,13745,10080,18165,3833,4444,0,0
QLD,2014-05,316690,345871,414792,12089,14298,10584,18991,4237,4844,0,0
QLD,2014-06,318274,350975,428729,12587,14791,11143,19566,4909,4944,0,0
QLD,2014-07,320145,356808,443093,12984,15168,11786,20459,5430,4944,0,0
QLD,2014-08,321741,361051,453783,13425,15733,12287,21458,6243,4944,0,0
QLD,2014-09,323257,365334,465956,13970,16096,12841,22205,6592,5044,0,0
QLD,2014-10,324685,369764,477331,14539,16640,13434,22643,7100,5144,0,0
QLD,2014-11,325731,373501,486968,15025,17044,13898,23450,7635,5244,0,0
QLD,2014-12,326623,377231,496679,15685,17444,14416,24344,8266,5744,0,0
QLD,2015-01,327458,380212,504936,16154,17762,14851,24953,8879,5844,0,0
QLD,2015-02,328415,383378,514432,16695,18101,15287,25441,9211,5944,0,0
QLD,2015-03,329515,386898,525014,17339,18474,15704,26042,9622,6144,0,0
QLD,2015-04,330246,389891,533937,17944,18807,16307,26551,9748,6244,0,0
QLD,2015-05,331133,392717,543142,18528,19075,16783,27217,10235,8885,0,0
QLD,2015-06,331944,395474,552974,19137,19521,17442,27939,10599,8985,0,0
QLD,2015-07,332859,398500,565444,20069,20113,18058,28648,11226,9185,0,0
QLD,2015-08,333419,401200,574909,20798,20680,18645,29611,11638,9185,0,0
QLD,2015-09,334081,404006,585252,21597,21115,19318,30078,12245,9673,0,0
QLD,2015-10,334651,406598,594724,22310,21510,19781,30884,12837,9673,0,0
QLD,2015-11,335167,409074,603405,23033,22134,20328,31692,13513,13541,0,0
QLD,2015-12,335546,411371,611134,23702,22952,20994,32457,14832,13541,0,0
QLD,2016-01,335918,413189,617647,24411,23351,21472,32620,15527,13785,0,0
QLD,2016-02,336382,415522,625885,25229,23999,22081,33358,16175,13885,0,0
QLD,2016-03,336873,417917,633813,26028,24477,22535,33972,16724,14085,0,0
QLD,2016-04,337346,419951,641657,26849,25095,23050,34371,17810,14085,0,0
QLD,2016-05,337805,421841,649915,27791,25814,24075,35317,18250,14185,0,0
QLD,2016-06,338266,424014,657773,28752,26821,25101,36330,18822,15394,0,0
QLD,2016-07,338774,426004,665599,29702,27836,26004,37438,19575,16256,0,0
QLD,2016-08,339294,428270,674830,30802,28688,27207,38433,20872,16256,0,0
QLD,2016-09,339726,430544,684052,32018,29740,28323,39552,21921,16256,0,0
QLD,2016-10,340154,432607,693438,33266,30623,29208,40812,23368,16454,0,0
QLD,2016-11,340598,435335,705250,35044,31659,30496,41974,24712,16454,0,0
QLD,2016-12,340969,437844,718775,37049,33146,32136,43739,28710,16454,0,0
QLD,2017-01,341293,439839,728047,38310,33867,32692,44248,29050,16454,0,0
QLD,2017-02,341698,442446,740399,39731,34894,33483,45061,29374,16454,0,0
QLD,2017-03,342101,445072,753224,41316,36276,34661,46132,30535,16454,25000,0
QLD,2017-04,342467,447093,765344,43025,37245,35586,47311,31572,17021,25000,0
QLD,2017-05,342957,449603,779165,45215,38759,37101,49001,33342,18102,25000,0
QLD,2017-06,343415,451938,792687,47184,40377,38760,51019,34874,18579,25000,0
QLD,2017-07,343886,454419,807102,49277,42205,40166,52362,36920,19278,40000,0
QLD,2017-08,344408,456680,821797,52117,44466,41573,55193,38415,21046,40000,0
QLD,2017-09,344819,458752,835225,54803,46687,43210,57466,41070,22739,40000,0
QLD,2017-10,345159,460700,847847,58085,48828,44782,59354,43562,23465,40000,0
QLD,2017-11,345589,462946,864281,63057,51708,46952,62074,46594,31021,53054,0
QLD,2017-12,345945,465048,878943,68246,54634,49302,65032,52055,31868,63952,63168
QLD,2018-01,346224,466823,890879,72353,56895,50335,66489,53102,32633,84114,63168
QLD,2018-02,346549,469083,903821,76971,59737,51627,68438,54622,32830,84114,63168
QLD,2018-03,346936,471333,916852,83132,62650,53513,70575,56208,33128,101458,342216
QLD,2018-04,347277,473438,928739,88427,65286,55474,72390,57468,34131,101458,342216
QLD,2018-05,347688,475738,941501,95535,69139,57591,74915,59772,35345,101458,342216
QLD,2018-06,347999,477351,953006,103989,72648,59860,78120,63097,38211,101458,342216
QLD,2018-07,348310,479043,964762,113796,76730,62044,80494,64348,39883,101458,617587
QLD,2018-08,348622,480595,976331,125420,81126,64541,83705,66529,40549,101458,824638
QLD,2018-09,348896,482079,985828,137953,85259,66580,86093,67741,43806,101458,1155258
QLD,2018-10,349246,483543,994840,152197,90240,68871,88139,70010,45366,121382,1155258
QLD,2018-11,349607,484889,1005531,170783,96292,71634,90901,73250,50120,121382,1250803
QLD,2018-12,349884,486023,1012798,186957,102453,74870,95067,78703,57864,121382,1325895
QLD,2019-01,350083,487030,1019169,203366,106315,76283,96275,79711,62035,151076,1410644
QLD,2019-02,350475,488236,1026696,221248,112281,78044,97845,81162,66799,151076,1536846
QLD,2019-03,350741,489584,1034277,240952,118301,80090,100029,83059,67150,151076,1536846
QLD,2019-04,350996,490657,1041080,259315,124360,82033,102531,84676,68005,151076,1606945
QLD,2019-05,351290,491945,1048535,280824,131837,84519,105330,88999,71633,151076,1737690
QLD,2019-06,351596,493088,1055529,299433,138462,87689,109431,92454,72140,151076,1826906
QLD,2019-07,351966,494616,1063872,322877,146195,90945,112618,95282,79312,151076,1826906
QLD,2019-08,352264,495949,1071171,345514,153133,94017,115912,97371,81705,166076,1826906
QLD,2019-09,352601,497313,1078684,368136,161567,97238,120300,100571,85015,166076,1826906
QLD,2019-10,352902,498719,1085578,393840,170753,100327,123919,103861,89552,166076,1826906
QLD,2019-11,353138,500022,1092332,422442,181535,104186,128772,108790,94380,166076,1995223
QLD,2019-12,353368,501170,1098252,449922,192624,109456,134458,115152,96526,166076,1995223
QLD,2020-01,353580,502260,1103663,474244,200085,111475,136375,116615,98831,166076,1995223
QLD,2020-02,353783,503559,1109748,500223,209226,114127,139181,120083,102777,166076,1995223
QLD,2020-03,354130,505217,1117224,529633,221417,117325,142500,125221,105450,166076,1995223
QLD,2020-04,354400,506559,1123074,555088,232632,120874,146000,130778,108540,166076,2073395
QLD,2020-05,354689,508032,1128696,578536,243668,124535,149337,136337,110133,166076,2073395
QLD,2020-06,355010,509452,1134692,606083,256701,128330,154519,144244,110809,166076,2073395
QLD,2020-07,355309,511013,1140770,635376,272411,132361,157492,147728,113305,166076,2107189
QLD,2020-08,355597,512511,1146096,664770,287984,136854,160988,150453,114419,166076,2107189
QLD,2020-09,355890,513957,1151513,696202,304578,141906,164605,152579,115968,166076,2107189
QLD,2020-10,356210,515412,1156264,727700,322220,145654,168731,155886,116864,166076,2107189
QLD,2020-11,356462,516741,1161462,760458,342333,150298,174027,161144,118585,166076,2107189
QLD,2020-12,356665,517908,1166016,788528,362327,156249,181983,166571,118585,166076,2107189
QLD,2021-01,356849,519070,1169436,812873,377176,158587,183624,167125,122674,166076,2107189
QLD,2021-02,357123,520368,1174008,840946,396823,162307,186290,167501,122977,166076,2107189
QLD,2021-03,357334,521227,1176859,860966,411957,164437,188004,167760,123255,166076,2107189
NT,2007-01,0,0,0,0,10,0,0,0,0,0,0
NT,2007-02,2,3,0,0,10,0,0,0,0,0,0
NT,2007-03,2,3,0,8,10,0,0,0,0,0,0
NT,2007-04,3,3,6,8,21,0,0,0,0,0,0
NT,2007-06,3,6,6,15,21,0,0,0,0,0,0
NT,2007-07,3,6,6,15,21,20,0,0,0,0,0
NT,2007-08,4,6,6,15,21,20,0,0,0,0,0
NT,2007-09,4,9,6,15,33,20,0,0,0,0,0
NT,2007-10,4,9,6,36,33,20,0,0,0,0,0
NT,2007-11,5,9,12,36,33,20,0,0,0,0,0
NT,2007-12,7,9,12,43,79,34,0,0,0,0,0
NT,2008-01,11,12,12,43,79,34,0,0,0,0,0
NT,2008-02,12,12,12,43,79,34,0,0,0,0,0
NT,2008-03,12,12,12,59,79,34,0,0,0,0,0
NT,2008-04,14,12,12,66,91,34,0,0,0,0,0
NT,2008-05,20,12,12,66,91,34,0,0,0,0,0
NT,2008-06,22,15,12,66,127,49,0,0,0,0,0
NT,2008-07,26,15,12,73,139,78,0,0,0,0,0
NT,2008-08,28,18,24,73,139,95,0,0,0,0,0
NT,2008-09,32,18,73,109,139,95,0,0,0,0,0
NT,2008-10,42,18,78,109,139,111,0,0,0,0,0
NT,2008-11,47,18,78,109,139,128,0,0,0,0,0
NT,2008-12,70,24,89,109,151,128,32,0,0,0,0
NT,2009-01,86,24,89,109,151,128,32,0,0,0,0
NT,2009-02,110,24,89,116,151,128,32,0,0,0,0
NT,2009-03,133,28,89,116,151,128,32,0,0,0,0
NT,2009-04,139,28,95,116,151,128,32,0,0,0,0
NT,2009-05,149,31,95,116,151,128,32,0,0,0,0
NT,2009-06,154,31,95,125,151,128,32,0,304,0,0
NT,2009-07,164,31,100,125,151,168,32,0,304,0,0
NT,2009-08,181,37,100,125,151,200,32,0,304,0,0
NT,2009-09,208,40,100,125,151,239,32,0,304,0,0
NT,2009-10,236,49,100,125,163,239,32,0,304,0,0
NT,2009-11,312,49,106,125,183,239,32,0,304,0,0
NT,2009-12,350,52,106,142,194,239,32,0,304,0,0
NT,2010-01,396,56,106,142,194,239,66,0,304,0,0
NT,2010-02,485,76,134,142,205,239,66,0,304,0,0
NT,2010-03,583,86,155,149,205,239,66,0,304,0,0
NT,2010-04,665,102,155,149,238,253,66,0,304,0,0
NT,2010-05,749,117,160,149,238,270,66,0,304,0,0
NT,2010-06,846,134,160,149,249,270,66,0,304,0,0
NT,2010-07,921,150,171,149,284,270,140,0,304,0,0
NT,2010-08,984,150,182,149,284,270,140,0,304,0,0
NT,2010-09,1107,167,182,149,295,288,176,64,304,0,0
NT,2010-10,1167,195,187,149,295,288,176,64,304,0,0
NT,2010-11,1209,207,192,149,295,288,176,64,304,0,0
NT,2010-12,1238,214,192,156,295,288,176,64,304,0,0
NT,2011-01,1249,223,198,156,295,288,176,64,304,0,0
NT,2011-02,1251,223,198,156,295,288,176,64,304,0,0
NT,2011-03,1294,248,203,156,295,288,176,64,405,0,0
NT,2011-04,1364,274,208,156,305,288,176,64,405,0,0
NT,2011-05,1436,308,228,165,315,288,206,138,405,0,0
NT,2011-06,1581,375,260,165,360,340,251,138,405,0,0
NT,2011-07,1609,390,265,165,380,358,276,138,405,0,0
NT,2011-08,1630,414,265,165,380,358,276,138,405,0,0
NT,2011-09,1660,438,285,174,401,372,276,138,1374,0,0
NT,2011-10,1674,453,315,174,411,372,340,138,1374,0,0
NT,2011-11,1692,460,327,174,411,372,501,138,1374,0,0
